user_id	item_id	neg_items
1399	2243	[6918, 7563, 523, 1169, 3730, 7190, 7592, 5548, 5044, 8513, 2243, 3659, 8651, 8013, 3152, 976, 1625, 6489, 7655, 1784]
1400	8210	[7302, 3595, 8210, 1174, 4376, 4143, 6082, 8389, 1865, 6473, 6480, 854, 7387, 5598, 3808, 6625, 6376, 7664, 4080, 4852]
1401	8402	[7296, 2, 3219, 6547, 150, 7713, 5286, 3881, 6196, 7235, 7751, 8525, 975, 8272, 8402, 4180, 7908, 7790, 2159, 1017]
1402	7948	[4234, 2571, 7948, 5133, 1932, 2200, 925, 5026, 1059, 2980, 4903, 3497, 7227, 5839, 4181, 7132, 4063, 7672, 4345, 3835]
1403	8594	[7936, 7560, 1679, 8594, 3093, 8086, 7328, 942, 69, 8394, 5716, 1880, 8153, 8541, 8031, 8416, 6011, 125, 894, 2687]
1404	573	[771, 3332, 7579, 6173, 8221, 7712, 8361, 3515, 3900, 573, 2120, 8654, 5839, 8660, 6997, 7646, 4211, 6262, 3836, 5245]
1405	8058	[7553, 2702, 8462, 7703, 4131, 428, 6317, 4661, 7862, 2120, 4552, 6988, 8311, 6244, 2279, 875, 7278, 3447, 8058, 7806]
1406	8280	[7556, 7048, 2962, 4380, 5660, 8606, 8501, 7222, 4927, 8389, 5577, 8405, 8280, 4446, 7019, 1134, 3695, 6258, 761, 3706]
1407	5425	[5508, 2823, 2316, 8212, 2594, 1059, 7717, 7087, 5425, 2753, 5573, 7756, 4173, 8654, 3433, 620, 6899, 1525, 8441, 6524]
1408	8071	[8071, 3591, 6670, 8086, 1559, 7579, 671, 2599, 7207, 1323, 1585, 7858, 7991, 6207, 3777, 8533, 4183, 6248, 8186, 3070]
1409	2118	[8322, 3212, 7823, 2199, 8607, 3120, 3776, 7872, 2118, 7497, 7754, 8012, 6228, 3034, 4703, 4071, 871, 2796, 7804, 3453]
1410	938	[7941, 8073, 2572, 6669, 8218, 7070, 4133, 2344, 938, 1723, 711, 718, 8534, 2532, 8294, 3817, 747, 5872, 5233, 4855]
1411	3433	[257, 130, 1927, 8585, 2955, 5667, 1451, 2477, 4654, 7870, 1215, 8518, 2120, 6603, 8024, 4825, 7912, 3433, 8429, 6001]
1412	1617	[7302, 1414, 7440, 5906, 1567, 929, 2855, 5033, 5163, 5804, 2225, 4665, 7614, 2750, 1602, 8270, 1617, 7664, 5495, 5115]
1413	5777	[5633, 5777, 8466, 2962, 6044, 5788, 6557, 7581, 6072, 56, 2874, 7245, 6612, 2777, 8666, 8425, 2797, 7664, 3825, 1141]
1414	1999	[1155, 7941, 8453, 6032, 1552, 285, 30, 4382, 4652, 814, 4403, 1332, 6969, 5195, 1999, 8403, 2777, 1123, 757, 4728]
1415	7802	[3328, 8451, 5382, 5788, 8224, 3242, 7723, 1969, 306, 6714, 6970, 4413, 8389, 8394, 5581, 2139, 3939, 7802, 5629, 7166]
1416	1957	[6662, 4234, 8605, 2334, 671, 1957, 431, 5053, 6354, 4181, 8416, 3681, 2916, 2407, 6638, 8431, 1909, 6390, 4345, 5371]
1417	8431	[7809, 7814, 4498, 5401, 6811, 8480, 7842, 39, 8508, 8512, 707, 8133, 1105, 3029, 2392, 5978, 228, 8431, 6643, 7033]
1418	7033	[6918, 6667, 2585, 6695, 6317, 4656, 8625, 1723, 7625, 6859, 2381, 79, 8403, 5335, 7770, 7525, 6117, 7919, 7033, 7935]
1419	8656	[8322, 4610, 8324, 4102, 7945, 5771, 6668, 5519, 5787, 7468, 8118, 7354, 2116, 8656, 2131, 8535, 8558, 1904, 2040, 7805]
1420	5595	[3229, 7965, 7713, 6703, 8245, 7875, 712, 6729, 3661, 7631, 3030, 4184, 5595, 8414, 7265, 8291, 3687, 6891, 7404, 5746]
1421	8606	[7169, 3458, 2190, 1681, 2578, 1043, 8465, 4506, 8606, 6047, 7846, 6570, 7604, 2493, 5566, 5199, 4563, 8422, 8311, 1018]
1422	5897	[5897, 6669, 8465, 4767, 1953, 7205, 3117, 431, 6064, 197, 8396, 8397, 7766, 2794, 8431, 5104, 6897, 7283, 1909, 5118]
1423	3500	[5250, 4610, 8463, 8592, 531, 8360, 3500, 5299, 1350, 4168, 2506, 2523, 990, 2654, 866, 4579, 2150, 8679, 4733, 1150]
1424	7789	[5520, 7313, 7061, 1305, 8484, 6054, 6317, 1969, 8257, 7763, 8280, 4953, 7141, 7016, 7789, 3309, 6767, 3314, 1909, 3068]
1425	8360	[771, 8325, 2950, 1544, 8602, 3110, 8360, 945, 3524, 324, 1483, 6098, 7891, 7638, 7895, 1505, 4707, 1518, 8431, 7036]
1426	6741	[3076, 8073, 8338, 7574, 4888, 5165, 6194, 2611, 6710, 3644, 1090, 8651, 5839, 5841, 6741, 5603, 8678, 8551, 6255, 6774]
1427	7400	[7808, 8196, 8077, 1444, 2356, 584, 7880, 2890, 3024, 5335, 3164, 734, 478, 6111, 2018, 1125, 7271, 7400, 2287, 2807]
1428	8480	[521, 7436, 3085, 6930, 7702, 6808, 2971, 8480, 6306, 8109, 7598, 8252, 192, 3779, 4038, 6216, 333, 4054, 4824, 3948]
1429	8512	[4865, 8324, 8208, 6289, 6291, 5915, 3631, 7352, 1852, 8512, 5202, 1875, 6612, 7125, 1364, 8403, 2533, 8043, 8433, 4479]
1430	8270	[5913, 5923, 6947, 7860, 8247, 2882, 8514, 4296, 5707, 8270, 3922, 7764, 7515, 97, 867, 4587, 3438, 5105, 6130, 6007]
1431	8555	[8448, 7816, 5647, 272, 6307, 3497, 3128, 708, 3783, 5965, 8270, 8655, 1109, 3671, 8555, 6251, 7793, 882, 889, 6524]
1432	2594	[3593, 8075, 5777, 1175, 1182, 2594, 7974, 935, 5288, 6697, 5554, 7349, 6342, 7753, 7378, 7771, 5982, 3560, 5999, 1660]
1433	6375	[6529, 4355, 7312, 2707, 8212, 7190, 2455, 7973, 6696, 942, 6705, 8500, 7349, 7095, 85, 92, 8541, 8416, 6375, 8048]
1434	7606	[4486, 6662, 2702, 7190, 7703, 7962, 7842, 3504, 3893, 7606, 6077, 8648, 3787, 7759, 8541, 8681, 7278, 6769, 119, 7674]
1435	4920	[2574, 526, 7060, 8473, 8475, 5159, 40, 2737, 4920, 6720, 6721, 8518, 8656, 8402, 6492, 8546, 3810, 8174, 5878, 1784]
1436	8606	[7048, 2186, 1548, 4118, 8606, 8227, 1586, 8628, 8501, 8389, 8655, 8405, 7900, 7388, 8423, 8685, 3310, 3695, 5233, 4600]
1437	2856	[4736, 5633, 4871, 5654, 7190, 2856, 44, 2093, 5045, 7102, 8383, 1089, 3542, 8669, 1127, 2027, 1388, 8686, 1784, 377]
1438	2574	[7041, 2574, 7060, 4757, 7190, 7846, 5678, 6705, 4022, 6721, 3523, 7876, 838, 8139, 7500, 5710, 8541, 8413, 6643, 5109]
1439	8335	[389, 8584, 3341, 8335, 7696, 2322, 7064, 411, 7586, 7363, 3786, 716, 5471, 8676, 6763, 2155, 3563, 752, 1397, 1913]
1440	8399	[1281, 8195, 643, 5128, 4488, 2339, 4661, 3769, 5310, 6469, 8399, 602, 8416, 4323, 3045, 366, 6264, 8185, 2558, 7167]
1441	2640	[2435, 12, 3085, 8480, 8360, 6316, 4917, 4921, 7365, 6862, 2640, 8156, 2403, 8547, 7914, 5486, 7538, 117, 8568, 7033]
1442	378	[2049, 7429, 2952, 4488, 5648, 2962, 5395, 5654, 8214, 4248, 2582, 2594, 6435, 4652, 3394, 602, 8425, 7156, 378, 254]
1443	8389	[7302, 2965, 1304, 6817, 6311, 8490, 4524, 2350, 6447, 7214, 696, 5819, 7875, 8389, 87, 352, 6883, 5348, 8683, 5233]
1444	8288	[7185, 150, 8471, 2984, 4904, 3251, 4794, 1989, 2375, 3537, 7122, 4435, 4950, 2782, 8288, 8164, 1511, 4979, 3703, 7165]
1445	7905	[8324, 7444, 8473, 6809, 28, 4001, 8354, 1060, 4013, 5293, 4925, 4801, 197, 6473, 6090, 6744, 5465, 7905, 7793, 116]
1446	6013	[261, 4229, 7821, 2722, 8363, 44, 5680, 2487, 8508, 7754, 6614, 4825, 3674, 3051, 3694, 5872, 117, 503, 6013, 6782]
1447	7592	[5388, 8462, 6927, 2721, 5409, 8353, 7592, 8490, 7862, 8382, 4671, 7232, 2625, 6755, 8684, 3954, 373, 501, 8184, 8058]
1448	6924	[7429, 6924, 7582, 5153, 1453, 8252, 3523, 4036, 2120, 8657, 4689, 5460, 4825, 731, 7390, 8684, 8429, 8174, 6394, 7932]
1449	7754	[7810, 4742, 6540, 269, 1174, 5783, 4632, 2849, 6073, 4806, 7754, 5707, 5971, 2773, 3287, 4844, 8562, 6130, 3958, 7805]
1450	8468	[2310, 5393, 2578, 3731, 8468, 420, 6949, 4774, 3632, 7604, 6583, 7737, 5185, 7620, 7623, 2506, 1995, 3923, 5979, 3547]
1451	8331	[2176, 3076, 8585, 8331, 1165, 7955, 3732, 7579, 6435, 2986, 3633, 7604, 5688, 4154, 4283, 3389, 6093, 1488, 1627, 3705]
1452	6964	[8324, 3215, 7567, 4242, 8086, 4506, 3866, 6306, 4775, 8490, 6964, 7875, 8261, 5062, 3656, 5202, 8683, 2551, 2681, 4093]
1453	8327	[5507, 2054, 8327, 5769, 1552, 7071, 295, 8360, 5931, 6327, 3400, 7754, 5710, 5459, 5978, 8290, 3560, 4975, 6643, 1660]
1454	5906	[4226, 8, 7563, 7179, 5906, 7962, 1189, 7863, 6072, 8252, 3152, 4694, 7897, 5725, 4581, 7664, 2675, 634, 7803, 1276]
1455	8389	[8451, 6788, 1174, 7318, 3485, 7713, 2850, 8383, 4415, 2371, 8389, 8278, 5598, 3423, 3301, 5867, 7664, 6516, 1654, 8575]
1456	8360	[257, 2310, 5648, 4626, 8082, 5654, 6434, 8612, 8360, 7601, 7862, 5944, 3394, 7623, 4552, 4553, 5576, 7502, 2392, 7912]
1457	4256	[5395, 7833, 4256, 6826, 43, 6703, 6580, 5686, 1725, 6333, 6977, 3781, 6216, 5962, 6989, 7120, 4054, 1495, 8670, 7018]
1458	8480	[8072, 7311, 4113, 6937, 8480, 5421, 6580, 7739, 3776, 708, 5964, 8656, 7634, 3031, 4825, 5082, 621, 7665, 6266, 1915]
1459	8682	[8324, 1029, 2955, 7051, 8210, 2324, 7584, 2081, 932, 2986, 946, 1346, 7619, 6727, 473, 8682, 2283, 111, 3441, 628]
1460	7745	[5380, 1165, 5523, 6806, 8348, 5038, 3520, 7745, 6977, 8394, 975, 5585, 8537, 8666, 7905, 7525, 5100, 1648, 3825, 628]
1461	8543	[4128, 39, 8618, 6323, 5816, 7999, 5569, 6339, 4804, 2766, 4819, 7252, 2392, 8539, 8543, 2915, 7403, 1777, 1787, 2046]
1462	4186	[5376, 7808, 7041, 3971, 8324, 1678, 8489, 6708, 4413, 8140, 6733, 7768, 4186, 7003, 4444, 3045, 8167, 6505, 8564, 8442]
1463	6741	[7808, 5120, 4370, 2709, 4120, 6681, 1696, 1707, 182, 7863, 1207, 4150, 8140, 6866, 6741, 4822, 2135, 6105, 3036, 3569]
1464	7478	[7296, 1, 1922, 1550, 8595, 3110, 5159, 7852, 1453, 5936, 7478, 325, 1355, 7378, 5332, 7127, 5211, 1384, 7022, 891]
1465	7497	[8579, 7813, 5894, 6666, 5771, 3351, 8617, 7861, 4796, 7490, 7497, 845, 2893, 3021, 8658, 2775, 5980, 8157, 4837, 1005]
1466	8648	[6528, 1793, 3204, 8071, 8462, 1169, 5797, 8618, 7214, 2735, 6578, 1206, 4028, 8648, 8651, 79, 4819, 2017, 110, 8184]
1467	8412	[1800, 3341, 6671, 915, 8350, 6943, 7591, 6955, 2228, 2741, 1596, 7232, 849, 8412, 1501, 3808, 5619, 7285, 5241, 3839]
1468	8206	[7680, 1409, 2, 8199, 1933, 8206, 6945, 7592, 4268, 7478, 3256, 2362, 7232, 2120, 976, 4058, 5225, 369, 3322, 6396]
1469	6317	[1931, 395, 6927, 2195, 6932, 2465, 2472, 2857, 6317, 4271, 4662, 7616, 6478, 8526, 2650, 5861, 5479, 5613, 4978, 6776]
1470	8431	[5504, 515, 8453, 8327, 1546, 1423, 8607, 8614, 5685, 7099, 8379, 4155, 3408, 6224, 7014, 5095, 1641, 236, 3438, 8431]
1471	8167	[2058, 7318, 5016, 3358, 4774, 7592, 3631, 8373, 4415, 3520, 5698, 8394, 1995, 3413, 3553, 8546, 8167, 5991, 6652, 3966]
1472	1249	[3457, 5391, 8086, 7575, 7448, 7579, 433, 1723, 7230, 6338, 4806, 712, 75, 3661, 2640, 8159, 7008, 1249, 4844, 8050]
1473	306	[3328, 7553, 1296, 8471, 1179, 6185, 6059, 306, 180, 8501, 4665, 8389, 6470, 1355, 6096, 6254, 7155, 756, 6649, 383]
1474	1289	[3719, 1289, 4617, 267, 7947, 6303, 8615, 2605, 4013, 8500, 1213, 2750, 2113, 2670, 3955, 8053, 8310, 7541, 4216, 6397]
1475	8465	[7813, 524, 3344, 8465, 7577, 4892, 2743, 8124, 8127, 2753, 6982, 8654, 6863, 6228, 7125, 4692, 5337, 8422, 4072, 8574]
1476	705	[1929, 5391, 1433, 162, 811, 434, 5298, 705, 8648, 4680, 7124, 8535, 1763, 8547, 7013, 3049, 7278, 4719, 7162, 3835]
1477	6441	[3341, 3989, 8086, 1055, 7974, 6441, 6700, 2610, 3786, 79, 6998, 5213, 7391, 8675, 7273, 4334, 8560, 8311, 4217, 5245]
1478	8247	[8448, 7302, 8071, 5656, 1311, 5293, 8247, 2108, 1220, 5317, 6342, 5325, 3283, 1495, 7768, 5721, 3163, 1131, 2671, 5501]
1479	5026	[8585, 5262, 4624, 7057, 1048, 2081, 5026, 3497, 5161, 6579, 4661, 3003, 4552, 6474, 5335, 7513, 8411, 1246, 2914, 8058]
1480	6114	[7810, 7057, 1174, 7832, 7965, 2079, 7974, 4016, 6961, 1461, 7867, 7754, 4940, 6093, 463, 4184, 5595, 5341, 6114, 1781]
1481	846	[8450, 2823, 7315, 5401, 5021, 1192, 3497, 5293, 8247, 7106, 2505, 6349, 8270, 846, 5077, 4440, 7389, 7646, 119, 8441]
1482	8684	[6151, 4745, 1296, 8465, 8471, 536, 4528, 7736, 6848, 3138, 7501, 7375, 3681, 8422, 3689, 8684, 6896, 5372, 8318, 6015]
1483	7265	[3985, 3362, 549, 43, 7852, 7469, 8496, 689, 6841, 7872, 7623, 1232, 4050, 216, 8154, 2783, 7265, 7908, 7021, 5752]
1484	3820	[5120, 8073, 8465, 5920, 3370, 6960, 3769, 6727, 8651, 8395, 4690, 6228, 6741, 8660, 3550, 8547, 3820, 7664, 5876, 4478]
1485	8270	[1282, 2823, 8587, 5153, 2090, 5293, 4270, 6077, 8270, 3791, 5720, 8669, 7007, 8415, 4193, 8174, 6767, 2803, 7923, 5247]
1486	4904	[7810, 6789, 6293, 8606, 4904, 6824, 3752, 5552, 5703, 5972, 2391, 4826, 2273, 8547, 103, 2164, 4470, 6134, 7162, 7293]
1487	6756	[3970, 7813, 4497, 3870, 8357, 4268, 4654, 1326, 7732, 6710, 8377, 3134, 69, 1234, 8280, 3930, 4705, 6756, 4721, 7413]
1488	8360	[5127, 8606, 2339, 8360, 40, 6705, 960, 8518, 5576, 6732, 332, 8016, 3925, 2142, 8287, 6252, 3438, 7790, 7664, 6643]
1489	333	[8453, 6934, 5501, 7592, 2473, 2990, 6447, 6070, 7613, 5698, 4292, 333, 1495, 983, 8027, 2921, 7277, 3701, 8058, 6525]
1490	6518	[1537, 7429, 5513, 404, 6293, 1946, 177, 7862, 7234, 3780, 1866, 8662, 7128, 729, 5851, 2273, 1905, 8564, 6518, 5500]
1491	8648	[5504, 2308, 2443, 2198, 1821, 6175, 8232, 1967, 6447, 7235, 8648, 8140, 5708, 6222, 6861, 7897, 6369, 3179, 1647, 1648]
1492	8607	[8576, 3976, 8073, 7443, 8607, 8233, 3379, 3642, 1724, 4929, 6343, 4296, 3922, 8153, 2024, 7916, 6257, 4852, 8564, 8184]
1493	7324	[651, 7060, 7190, 280, 7324, 7846, 1454, 6192, 2879, 6721, 3783, 4809, 2122, 8412, 6756, 1126, 7664, 7802, 637, 7806]
1494	1585	[6528, 8324, 7586, 6180, 8230, 4526, 6447, 1585, 4281, 4296, 73, 8520, 2780, 7907, 3684, 1893, 3174, 3693, 8184, 3966]
1495	7178	[7680, 7178, 6542, 527, 3476, 8491, 6850, 3017, 3660, 2893, 6866, 7128, 4837, 2155, 1004, 8564, 3061, 7798, 3448, 6780]
1496	2277	[1154, 1668, 7813, 3335, 5398, 6807, 8606, 6570, 8508, 2241, 460, 7501, 5198, 7515, 862, 1376, 2277, 7160, 1787, 7679]
1497	1491	[7936, 2949, 8071, 3342, 6293, 4761, 7585, 4263, 40, 3242, 5820, 8389, 2502, 1491, 1497, 1631, 4077, 2038, 6392, 7679]
1498	6303	[1, 3714, 7948, 8332, 787, 4757, 6303, 3234, 7587, 933, 6190, 8371, 952, 5438, 1491, 8411, 6108, 6110, 3955, 2429]
1499	8560	[4489, 6673, 6038, 5655, 8480, 673, 5554, 2487, 7352, 3769, 4026, 6741, 1497, 5082, 5978, 3948, 8045, 8560, 6643, 4475]
1500	6757	[2827, 5262, 1552, 5650, 5911, 2072, 1068, 8243, 2359, 8648, 8142, 5459, 7518, 7774, 862, 6757, 360, 3819, 5871, 380]
1501	8425	[4498, 5783, 931, 427, 4654, 6961, 1459, 4916, 8629, 2487, 697, 3259, 4676, 7122, 8279, 6756, 8425, 1137, 7155, 2681]
1502	8252	[4228, 7049, 1048, 2861, 7598, 4656, 4282, 8252, 7875, 3779, 1991, 7624, 457, 5971, 5718, 8027, 5340, 1648, 2800, 8562]
1503	7739	[7041, 2312, 2826, 3086, 6294, 7842, 5924, 5285, 3244, 6317, 4920, 1978, 7739, 2630, 6727, 6478, 4327, 8557, 2675, 3705]
1504	4908	[5637, 4362, 8085, 3237, 4908, 5303, 8378, 2622, 2503, 8139, 460, 974, 5967, 5724, 5603, 4076, 108, 2163, 8564, 8574]
1505	8280	[6788, 8481, 2596, 42, 7982, 7600, 7352, 6968, 8258, 6211, 4676, 204, 1875, 2902, 8280, 8421, 8682, 8303, 761, 3706]
1506	7875	[769, 1154, 8067, 7302, 7057, 3607, 6551, 7322, 7328, 7733, 2359, 7875, 4804, 1352, 8142, 4051, 3412, 8539, 862, 8176]
1507	8458	[3330, 8324, 8458, 8086, 7449, 6839, 6468, 5830, 8648, 5323, 1617, 6098, 4694, 6999, 7770, 8164, 7525, 1644, 2170, 7935]
1508	7905	[7818, 5134, 1047, 8218, 4897, 5667, 1700, 4140, 2352, 2354, 8628, 825, 8272, 7252, 8022, 8280, 7905, 3560, 6515, 8574]
1509	3314	[3075, 1797, 8460, 5025, 1953, 6950, 7212, 6453, 3906, 197, 8518, 8397, 6618, 6749, 862, 7267, 1388, 8431, 3314, 118]
1510	3911	[7044, 4363, 8591, 8594, 1683, 25, 6561, 1190, 2858, 7982, 3759, 6333, 3911, 6474, 1739, 2894, 1488, 81, 7383, 474]
1511	6791	[6402, 1285, 6791, 8584, 7317, 7450, 7965, 7460, 6950, 7212, 8377, 1596, 6589, 1987, 8013, 6489, 3034, 6518, 3959, 4730]
1512	6322	[8071, 8465, 2841, 8607, 2337, 2599, 2983, 8235, 6322, 6460, 3651, 5976, 474, 3169, 4579, 2152, 490, 2929, 1784, 3067]
1513	8306	[7691, 2572, 2962, 283, 1821, 8606, 30, 7458, 7726, 1723, 1600, 2126, 7247, 3926, 8407, 7768, 4190, 4067, 8306, 4605]
1514	7816	[6402, 8327, 7816, 263, 6032, 6673, 6418, 1309, 3488, 4391, 8360, 3882, 4155, 6083, 5837, 4825, 860, 3438, 3706, 1660]
1515	7041	[7041, 3329, 7304, 4366, 6288, 4636, 6438, 7850, 6705, 8500, 8252, 2493, 8389, 8157, 8542, 7655, 105, 8683, 8684, 4719]
1516	3351	[7302, 7439, 6931, 3351, 5272, 8603, 2083, 3755, 559, 7859, 6323, 4283, 332, 8654, 5839, 8165, 7403, 8556, 7147, 1787]
1517	8682	[5778, 920, 5915, 7587, 5544, 40, 4796, 194, 7490, 6089, 3662, 5710, 7378, 2775, 4703, 5856, 8682, 7147, 632, 5631]
1518	7932	[2819, 8328, 8203, 1550, 1815, 7449, 7326, 6822, 7722, 7726, 6447, 6066, 2359, 8252, 7762, 4568, 8031, 7400, 8684, 7932]
1519	2743	[5376, 7041, 5762, 2456, 5407, 7858, 2743, 6203, 6211, 8391, 4300, 8012, 4563, 4693, 7125, 474, 2148, 3819, 885, 7675]
1520	8680	[7041, 7205, 3368, 3119, 5552, 4027, 2876, 7487, 706, 3911, 6727, 5834, 8143, 7505, 1877, 8546, 5988, 8680, 5488, 8445]
1521	7148	[6785, 5255, 1043, 7453, 2857, 5805, 5298, 7604, 7862, 8121, 5695, 4671, 5449, 6858, 7754, 7124, 4198, 7148, 5360, 5240]
1522	7041	[7041, 5135, 8347, 7579, 671, 4388, 6950, 7207, 6058, 6457, 7739, 3006, 8513, 7748, 8261, 968, 8533, 3814, 7800, 250]
1523	7883	[3458, 4616, 8331, 1039, 3990, 30, 3497, 937, 5293, 2991, 5425, 4407, 4540, 7883, 8141, 846, 2137, 8412, 2283, 3839]
1524	3947	[4353, 5380, 6416, 3860, 1311, 8483, 4774, 6718, 8382, 4826, 8030, 4583, 7655, 5865, 1000, 3947, 2155, 8306, 8184, 5117]
1525	8686	[6658, 6916, 2309, 3229, 5664, 2977, 7974, 3752, 2856, 6446, 2483, 8253, 2242, 4179, 8662, 3030, 4202, 8686, 6140, 8575]
1526	4628	[2063, 4628, 7190, 1435, 6826, 3637, 4410, 4282, 3781, 2118, 4423, 69, 7378, 8662, 5352, 8680, 2283, 7404, 8303, 6010]
1527	8389	[7296, 2819, 8071, 8328, 17, 3093, 3485, 2984, 4524, 8389, 3659, 4568, 4059, 4964, 3814, 8166, 5094, 5364, 5878, 3709]
1528	5412	[7041, 8324, 2057, 3214, 2339, 5412, 6705, 6710, 4022, 3004, 8508, 3007, 5701, 3786, 6862, 1378, 1635, 5479, 117, 4730]
1529	8266	[1285, 905, 6679, 5789, 4514, 7592, 6317, 6070, 193, 5448, 8136, 8266, 6099, 7510, 983, 2805, 3703, 2296, 6780, 7423]
1530	4676	[6912, 5134, 1810, 4882, 1554, 5014, 7711, 5797, 1576, 4654, 8502, 2487, 4676, 7492, 5448, 1876, 8280, 8539, 8429, 2161]
1531	6322	[7809, 8336, 1816, 6810, 8607, 2093, 6322, 4664, 6463, 3135, 3535, 7379, 8533, 85, 7277, 8444, 8572, 636, 7421, 5119]
1532	3242	[8453, 1311, 1960, 2473, 3242, 5168, 177, 5177, 4416, 8394, 6605, 333, 8399, 8027, 7643, 8684, 7541, 2038, 6525, 3455]
1533	8389	[6934, 922, 6825, 8617, 3767, 4412, 8124, 4413, 7616, 7875, 8389, 8656, 6868, 2520, 5337, 4190, 3310, 5490, 5875, 8574]
1534	8252	[8451, 7190, 285, 1833, 4524, 6579, 3893, 8252, 5957, 8142, 1871, 983, 4568, 2522, 5089, 5602, 5871, 5111, 4347, 7932]
1535	8411	[2304, 5771, 4235, 2964, 3605, 5920, 3873, 7587, 1981, 6079, 194, 1605, 8648, 722, 8411, 6110, 7647, 5354, 7147, 8443]
1536	7872	[6290, 5660, 7581, 3621, 8617, 6957, 7861, 8501, 6841, 7872, 7490, 5571, 5713, 8405, 8157, 7521, 7924, 885, 761, 6139]
1537	2599	[5120, 8196, 8071, 2725, 2599, 6186, 2734, 1585, 7365, 5067, 4052, 1623, 3163, 7391, 6248, 8170, 8684, 6125, 2159, 5366]
1538	8363	[8448, 5891, 4107, 6668, 7704, 8354, 8363, 6344, 2120, 6860, 8311, 8543, 5857, 5861, 7014, 8558, 6256, 7413, 4983, 4860]
1539	6394	[8069, 7429, 4487, 4750, 6555, 3611, 3485, 7079, 1960, 3242, 2090, 8272, 6740, 3925, 5339, 8667, 6757, 7541, 6394, 8443]
1540	7965	[7940, 3848, 3341, 7442, 915, 7965, 7974, 1325, 7982, 5949, 2370, 3277, 8311, 5851, 5986, 8675, 490, 5874, 1012, 3575]
1541	7136	[4489, 7689, 5138, 8086, 6806, 4891, 5921, 8625, 6586, 5194, 6612, 3037, 8670, 7391, 7136, 8293, 5742, 6513, 8564, 8182]
1542	7185	[3840, 2821, 7813, 4367, 7185, 8465, 7061, 8606, 7718, 5542, 3881, 3118, 8498, 5703, 4811, 1483, 8669, 6624, 4193, 2036]
1543	8324	[2051, 8324, 516, 4102, 3467, 2837, 7965, 1830, 182, 6073, 3004, 2755, 6084, 4041, 8140, 7252, 8535, 8541, 100, 7654]
1544	6784	[6784, 1664, 1544, 656, 6427, 5790, 3368, 8498, 8627, 7866, 7738, 3004, 2624, 7746, 6727, 7124, 8669, 8159, 7401, 1130]
1545	8071	[2, 8071, 6537, 4235, 8471, 8473, 5548, 2233, 7739, 4028, 5460, 4059, 8680, 8684, 3694, 6641, 5366, 2936, 377, 4219]
1546	8169	[4228, 5636, 1544, 8606, 2729, 8366, 8628, 6458, 8379, 7501, 79, 7761, 5074, 5204, 8539, 3420, 2914, 8421, 8169, 3820]
1547	7102	[5120, 7563, 7949, 8335, 2709, 1180, 924, 44, 5293, 7858, 8246, 7102, 1222, 3398, 1236, 3925, 8669, 2658, 7533, 2287]
1548	8606	[2434, 390, 1544, 7570, 8606, 6951, 7862, 4801, 8002, 1219, 1222, 7623, 3656, 5969, 5338, 8539, 5615, 6895, 7673, 1017]
1549	3783	[4107, 4901, 7206, 553, 6194, 7862, 1463, 4161, 3783, 2122, 3930, 8543, 2276, 6501, 486, 8300, 6518, 7670, 3960, 7293]
1550	8682	[3457, 7942, 2445, 2962, 7702, 7068, 5163, 6705, 8506, 1472, 4421, 4430, 1491, 3413, 6108, 7264, 1249, 4457, 8682, 3441]
1551	5851	[7176, 6542, 7827, 8606, 8353, 7730, 2875, 7623, 6985, 7884, 2893, 3280, 8657, 8402, 6234, 5851, 4574, 7007, 3821, 1146]
1552	7897	[2308, 8460, 1553, 5016, 3098, 7962, 1953, 6945, 1697, 165, 4521, 8239, 8252, 6077, 4542, 7235, 4040, 1229, 3673, 7897]
1553	8383	[5007, 5008, 6809, 7579, 3105, 7974, 7592, 2858, 8628, 7349, 8501, 3765, 8383, 2118, 1104, 6992, 8533, 728, 6113, 3068]
1554	2815	[7579, 7849, 7596, 3893, 8126, 5322, 1355, 3068, 6998, 6492, 2652, 8416, 4964, 1125, 617, 2291, 628, 1532, 2429, 2815]
1555	6095	[8594, 2329, 5145, 1056, 4776, 4020, 7478, 5825, 2118, 2506, 8655, 6095, 2129, 6872, 4961, 4452, 1510, 5610, 5621, 4728]
1556	4890	[4890, 6940, 6561, 163, 8618, 8363, 1579, 4139, 7602, 7739, 3143, 8648, 3281, 1756, 4445, 7014, 8679, 8431, 5871, 6641]
1557	4610	[4610, 2572, 5140, 8086, 1690, 5408, 825, 1723, 3141, 7247, 8655, 3538, 7899, 734, 3046, 8678, 7400, 7403, 3953, 3192]
1558	3108	[514, 7812, 1034, 4875, 8588, 7057, 6033, 7707, 1439, 3108, 8614, 2854, 3500, 8378, 8142, 4438, 3161, 4572, 4461, 7664]
1559	8675	[3584, 7810, 8463, 7442, 3219, 8085, 2982, 6696, 7751, 1353, 7248, 8656, 1234, 852, 8675, 8550, 2028, 2931, 6005, 5500]
1560	2675	[2944, 7041, 8585, 2453, 2602, 3010, 4035, 6727, 7377, 7762, 2900, 6997, 7638, 7646, 7932, 3435, 5999, 2675, 3705, 5244]
1561	4193	[6790, 2952, 4248, 3497, 5293, 6718, 8389, 3791, 4438, 5720, 3038, 6624, 4193, 7905, 2281, 4219, 4461, 7664, 6395, 3710]
